english_name,source,portion_name,Water,Galactose,Lactose,Lycopene,Energy,Protein,Ash,Sucrose,Maltose,Riboflavin,Cholesterol,Starch,Nitrogen,Fructose,Niacin,Cryptoxanthin__beta,Tocopherol__delta,Tocotrienol__gamma,Tocotrienol__delta,Vitamin_C__total_ascorbic_acid,Thiamin,Folate__total,Vitamin_K__Dihydrophylloquinone_,Vitamin_K__phylloquinone_,Fatty_acids__total_trans,Fatty_acids__total_saturated,SFA_8_0,SFA_12_0,SFA_14_0,PUFA_22_6_n_3__DHA_,SFA_22_0,PUFA_20_5_n_3__EPA_,PUFA_22_5_n_3__DPA_,SFA_17_0,SFA_24_0,TFA_16_1_t,MUFA_24_1_c,MUFA_18_1_c,PUFA_18_2_n_6_c_c,MUFA_22_1_c,MUFA_17_1,Fatty_acids__total_trans_monoenoic,MUFA_15_1,PUFA_18_3_n_3_c_c_c__ALA_,PUFA_20_3_n_3,PUFA_22_4,Fiber__total_dietary,Iron__Fe,Magnesium__Mg,Phosphorus__P,Sodium__Na,Copper__Cu,Manganese__Mn,Vitamin_A__RAE,Carotene__beta,Carotene__alpha,PUFA_20_4,PUFA_18_4,Fatty_acids__total_monounsaturated,Fatty_acids__total_polyunsaturated,SFA_15_0,TFA_18_1_t,TFA_22_1_t,TFA_18_2_t_not_further_defined,PUFA_18_2_CLAs,PUFA_20_2_n_6_c_c,MUFA_16_1_c,PUFA_18_3_n_6_c_c_c,Fatty_acids__total_trans_polyenoic,PUFA_20_3_n_6,SFA_4_0,SFA_6_0,SFA_10_0,SFA_16_0,SFA_18_0,SFA_20_0,Lutein___zeaxanthin,Tocopherol__beta,Tocopherol__gamma,Tocotrienol__alpha,Tocotrienol__beta,Pantothenic_acid,Vitamin_B_6,Vitamin_K__Menaquinone_4_,Total_lipid__fat_,Carbohydrate__by_difference,Glucose,Calcium__Ca,Potassium__K,Zinc__Zn,Selenium__Se,MUFA_14_1_c,MUFA_20_1_c,MUFA_22_1_n_9,PUFA_22_2,SFA_11_0,TFA_18_3_t,PUFA_20_3_n_9,Choline__total,Choline__from_glycerophosphocholine,Betaine,Choline__from_sphingomyelin,Choline__free,Choline__from_phosphotidyl_choline,Choline__from_phosphocholine,Fatty_acids__total_trans_dienoic,MUFA_17_1_c,PUFA_18_2_c,PUFA_18_3_c,PUFA_20_3_c,PUFA_20_4c,PUFA_20_5c,PUFA_22_5_c,PUFA_22_6_c,PUFA_20_2_c,Cryptoxanthin__alpha,trans_beta_Carotene,cis_beta_Carotene,cis_Lutein_Zeaxanthin,cis_Lycopene,Lutein,Zeaxanthin,Vitamin_B_12,Retinol,Vitamin_D2__ergocalciferol_,Vitamin_D3__cholecalciferol_,Vitamin_D__D2___D3_,Vitamin_D__D2___D3___International_Units,col_25_hydroxycholecalciferol,Iodine__I,MUFA_20_1,PUFA_18_3i,Specific_Gravity,Tryptophan,Threonine,Methionine,Phenylalanine,Tyrosine,Alanine,Glutamic_acid,Glycine,Proline,Isoleucine,Leucine,Lysine,Cystine,Valine,Arginine,Histidine,Aspartic_acid,Serine,Fiber__insoluble,Fiber__soluble,Hydroxyproline,MUFA_22_1,MUFA_18_1,PUFA_18_2,PUFA_18_3,SFA_5_0,SFA_7_0,SFA_9_0,MUFA_12_1,TFA_14_1_t,TFA_20_1_t,SFA_21_0,MUFA_22_1_n_11,SFA_23_0,PUFA_22_3,Cysteine,col_10_Formyl_folic_acid__10HCOFA_,col_5_Formyltetrahydrofolic_acid__5_HCOH4,col_5_methyl_tetrahydrofolate__5_MTHF_,Phytofluene,Phytoene,trans_Lycopene,Boron__B,Cobalt__Co,Molybdenum__Mo,Nickel__Ni,Sulfur__S,PUFA_20_3,Biotin,Beta_sitosterol,Brassicasterol,Campestanol,Campesterol,Delta_5_avenasterol,Beta_sitostanol,Stigmasterol,Total_dietary_fiber__AOAC_2011_25_,Citric_acid,Malic_acid,Total_Sugars,Energy__Atwater_Specific_Factors_,Delta_7_Stigmastenol,Stigmastadiene,TFA_18_2_t,Ergosterol,Ergothioneine,Vitamin_D4,Ergosta_7_enol,Ergosta_7_22_dienol,Ergosta_5_7_dienol,Beta_glucan,Glutathione,Daidzin,Genistin,Glycitin,Verbascose,Raffinose,Stachyose,Daidzein,Genistein,Carotene__gamma,Oxalic_acid,Quinic_acid,Low_Molecular_Weight_Dietary_Fiber__LMWDF_,High_Molecular_Weight_Dietary_Fiber__HMWDF_,Pyruvic_acid,Folate__DFE,Theobromine,Folate__food,MUFA_16_1,Caffeine,Vitamin_E__added,Vitamin_B_12__added,Alcohol__ethyl,Folic_acid,PUFA_2_4_n_6,SFA_13_0,PUFA_21_5,MUFA_18_1_11_t__18_1t_n_7_,MUFA_14_1,Vitamin_A__IU,Phytosterols,PUFA_18_2_i,Fluoride__F,TFA_18_2_t_t,PUFA_2_5_n_3__EPA_,gtinUpc,Sugars__added,Total_sugar_alcohols,Vitamin_E,Sorbitol,Taurine,Xylitol,Chlorine__Cl,Chromium__Cr,Inositol,Inulin,Sugars__intrinsic,Acetic_acid,Lactic_acid,Ribose,Epigallocatechin_3_gallate,availableDate,modifiedDate,hebrew_name,Vitamin_K,brandOwner,brand,marketCountry,ingredients,isUpdated,search_id
,food_dictionary_merged_cleaned.csv,,,,,,200.0,3.3,,,,,0.0,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.313339Z,2025-09-10T20:33:54.313345Z,אבוקדו,,דורות,,Israel,"אבוקדו, מלח, סוכר, מלח לימון.",,2413995
,food_dictionary_merged_cleaned.csv,,,,,,160.0,2.0,,,,,0.0,,,,,,,,,,,,,,,2.126,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66,8.53,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.313763Z,2025-09-10T20:33:54.313769Z,אבוקדו,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2029004
,food_dictionary_merged_cleaned.csv,,,,,,133.0,4.3,,,,,5.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.314067Z,2025-09-10T20:33:54.314073Z,"סלט פריקסה - סלט עגבניות, תפו""א, טונה ולימון כבוש",,סלטי צבר,,Israel,"רכיבי עגבניות 32% (קוביות עגבניות במיץ, רכז עגבניות), תפוח אדמה מבושל 29%, דג טונה 11%, פלפלים, שמן צמחי, תבלינים, ממרח לימון כבוש 2% (לימון כבוש, שמן צמחי, מים, מלח שולחן, תבלינים, סוכר), מלח שולחן, מים, סוכר, פלפל חריף, עמילן תירס מעובד (E1422), חומר משמר (פוטסיום סורבט), מייצב (קסנטן גאם), חומצות מאכל (חומצה אצטית, חומצת לימון).",,1985619
,food_dictionary_merged_cleaned.csv,,,,,,194.0,26.0,,,,,50.0,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.314410Z,2025-09-10T20:33:54.314415Z,נתחי טונה בהירה בשמן עם פלפל חריף,,סטארקיסט,,Israel,"טונה בהירה, שמן סויה, מלח, פלפל שטה.",,2621734
,food_dictionary_merged_cleaned.csv,,,,,,145.0,19.0,,,,,40.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.314732Z,2025-09-10T20:33:54.314737Z,נתחי טונה בהירה בשמן,,פוסידון,,Israel,"נתחי טונה, שמן צמחי (סויה), מלח.",,3288127
,food_dictionary_merged_cleaned.csv,,,,,,,6.2,,,,,39.2,,,,,,,,,,,,,,0.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.315033Z,2025-09-10T20:33:54.315038Z,סלט טונה,,ארומה,,Israel,"טונה, חסה, תפוחי אדמה, תירס, ביצה קשה, חציל קלוי, עגבניה, מלפפון חמוץ, בצל ירוק, בצל סגול, פטרוזיליה. מתובל בשמן זית ומוגש עם לימון. מוגש עם לחם/לחמניית מחמצת.",,1786068
,food_dictionary_merged_cleaned.csv,,,,,,,13.0,,,,,18.9,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,599.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,9.0,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.315331Z,2025-09-10T20:33:54.315335Z,כריך טונה,,ארומה,,Israel,"רוטב ארומה, טונה, עגבניה, מלפפון חמוץ, רוקט.",,2566216
,food_dictionary_merged_cleaned.csv,,,,,,183.0,9.2,,,,,29.0,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.315615Z,2025-09-10T20:33:54.315619Z,לזניה טונה וזיתים שחורים,,פסטה נונה,,Israel,"קמח דורום (מכיל גלוטן), עגבניות, ביצים, מים, שמנת מתוקה, טונה, זיתים שחורים, בצל, שמן סויה, שמן זית, שום, חמאה, גבינת מוצרלה, מלח, פלפל לבן, אגוז מוסקט, בטא קרוטן (טבעי).",,3996454
,food_dictionary_merged_cleaned.csv,,,,,,142.0,24.0,,,,,45.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.315908Z,2025-09-10T20:33:54.315912Z,נתחי טונה בהירה עם עשבי תיבול,,סטארקיסט,,Israel,"טונה, מים, שמן קנולה, עשבי תיבול, מלח, עמילן, עמילן מעובד (E1442), מייצבים (E415 ,E401 ,E461), סיבים תזונתיים, חומרי טעם וריח טבעיים.",,3264328
,food_dictionary_merged_cleaned.csv,,,,,,227.0,9.4,,,,,7.0,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.316198Z,2025-09-10T20:33:54.316203Z,כריך טונה,,סנאק טיים,,Israel,"לחם (מכיל גלוטן ממקור חיטה), ירקות, טונה, מיונז, סויה, מיץ לימון, מלפפון חמוץ, עירית, מלח שולחני, סוכר, תבלינים. מכיל כחלק מהרכיבים: חומרים משמרים (פוטסיום סורבט, קלציום פרופיונט), צבע מאכל טבעי (בטא קרוטן).",,1553519
,food_dictionary_merged_cleaned.csv,,,,,,200.0,7.4,,,,,1.4,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.316496Z,2025-09-10T20:33:54.316501Z,כריך טונה,,מבושלת - אוכל מוכן,,Israel,"לחמנייה, ממרח טונה (טונה, סלט מטבוחה, זיתים), ירק טרי ו/או מוחמץ. מכיל כחלק מהרכיבים: חומר משמר (E202 ,E211 ,E282), מעכב חמצון (E300).",,3100859
,food_dictionary_merged_cleaned.csv,,,,,,230.0,10.9,,,,,41.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.316806Z,2025-09-10T20:33:54.316810Z,סלט טונה,,מעדני מיקי,,Israel,"טונה, שמן סויה, ירקות (מלפפון חמוץ, פלפל אדום, בצל, בצל ירוק), חלמון ביצה, סוכר, מלח, עמילן תירס, חומץ, חרדל, מייצב E-412, חומר משמר E-211, E-202.",,1425042
,food_dictionary_merged_cleaned.csv,,,,,,140.0,24.0,,,,,45.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.317100Z,2025-09-10T20:33:54.317105Z,נתחי טונה בהירה בטעם טבעי במים ושמן קנולה - 5% שומן,,סטארקיסט,,Israel,"טונה, מים, שמן קנולה, מלח, מייצבים טבעיים (E415, E401).",,2752176
,food_dictionary_merged_cleaned.csv,,,,,,184.0,28.0,,,,,45.0,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.317402Z,2025-09-10T20:33:54.317407Z,נתחי טונה בהירה בשמן קנולה,,ויליגר,,Israel,"טונה, שמן קנולה, מלח.",,1740559
,food_dictionary_merged_cleaned.csv,,,,,,184.0,28.0,,,,,50.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.317783Z,2025-09-10T20:33:54.317789Z,נתחי טונה בהירה בשמן זית,,ויליגר,,Israel,"טונה, שמן זית, מלח.",,6679516
,food_dictionary_merged_cleaned.csv,,,,,,157.0,27.8,,,,,39.6,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.318082Z,2025-09-10T20:33:54.318086Z,נתחי טונה בהירה בשמן צמחי,,פילטונה,,Israel,"נתחי טונה, שמן סויה ומלח.",,4145741
,food_dictionary_merged_cleaned.csv,,,,,,197.0,12.0,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.318341Z,2025-09-10T20:33:54.318345Z,כריך טונה,,לורד סנדוויץ`,,Israel,"לחמניה מקמח חיטה, סלט טונה, מיונז, סויה וחמוצים.",,9354209
,food_dictionary_merged_cleaned.csv,,,,,,194.0,26.0,,,,,45.0,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.318540Z,2025-09-10T20:33:54.318543Z,נתחי טונה בהירה בשמן קנולה,,סטארקיסט,,Israel,"טונה בהירה (70%), שמן קנולה (29.5%), מלח.",,1579570
,food_dictionary_merged_cleaned.csv,,,,,,213.0,24.0,,,,,50.0,,,,,,,,,,,,,,0.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.318742Z,2025-09-10T20:33:54.318745Z,נתחי טונה בהירה בשמן זית,,סטארקיסט,,Israel,"טונה בהירה (70%), שמן זית (29.5%), מלח.",,4150000
,food_dictionary_merged_cleaned.csv,,,,,,184.0,25.0,,,,,50.0,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.318931Z,2025-09-10T20:33:54.318934Z,נתחי טונה בהירה בשמן,,יש,,Israel,"נתחי טונה, שמן צמחי [סויה] ומלח.",,3533464
,food_dictionary_merged_cleaned.csv,,,,,,102.0,23.7,,,,,47.8,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.319109Z,2025-09-10T20:33:54.319112Z,נתחי טונה בהירה במי מלח,,שופרסל,,Israel,"נתחי טונה, מים, מלח.",,3238509
,food_dictionary_merged_cleaned.csv,,,,,,206.0,24.5,,,,,45.0,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.319292Z,2025-09-10T20:33:54.319295Z,נתחי טונה בהירה בשמן קנולה,,שופרסל,,Israel,"טונה (דגים) (70%), שמן קנולה (29%), מים, מלח.",,2389524
,food_dictionary_merged_cleaned.csv,,,,,,176.0,26.0,,,,,45.0,,,,,,,,,,,,,,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.319532Z,2025-09-10T20:33:54.319538Z,נתחי טונה בהירה בשמן זית,,שופרסל,,Israel,"טונה (דגים) (70%), שמן זית כתית מעולה (24%), מים, מלח.",,4420019
,food_dictionary_merged_cleaned.csv,,,,,,207.0,6.5,,,,,8.0,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.319759Z,2025-09-10T20:33:54.319763Z,כריך סלט טונה במאפה ללא קמח חיטה,,עינת תעשיות מזון,,Israel,"מאפה ללא קמח חיטה (67%) : מים, עמילן מעובד (E1420), עמילנים למאכל (תירס, תפו""א), שמן סויה מזוכך, סיבים תזונתיים, קמח וחלבון סויה, שמרים לאפיה, אפונה, סוכר לבן, מייצבים (E466, E415), מלח מטבח, חומרי התפחה (E500, E450), חומרי טעם וריח, חומר משמר (E200), מתחלב (E471). סלט טונה (33%) : טונה נתחים משומרת, מלפפונים ופלפלים מוחמצים וכבושים במלח מטבח (מכיל ח. משמר E211), ממרח - מכיל חומר משמר (E200).",,3201345
,food_dictionary_merged_cleaned.csv,,,,,,116.0,10.0,,,,,21.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:54.319968Z,2025-09-10T20:33:54.319970Z,סלט טונה,,סטארקיסט,,Israel,"מים, טונה (26%), רסק עגבניות, פלפל אדום, בצל, שמן סויה, מלח, סוכרים, עמילן (E1422), סיבים, מחזק טעם מונוסודיום גלוטמט, שמרים, מלח לימון ותבלינים.",,1094564
